NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0201 | Train Perf: 0.0712 | Eval Error: 0.0187 | Eval Perf: -0.0571
[66, 100] Train Error: 0.0048 | Train Perf: 0.8519 | Eval Error: 0.0148 | Eval Perf: 0.4381
[67, 100] Train Error: 0.0047 | Train Perf: 0.851 | Eval Error: 0.015 | Eval Perf: 0.4295
[68, 100] Train Error: 0.0047 | Train Perf: 0.8517 | Eval Error: 0.0149 | Eval Perf: 0.4316
[69, 100] Train Error: 0.0046 | Train Perf: 0.8557 | Eval Error: 0.0148 | Eval Perf: 0.4424
[70, 100] Train Error: 0.0046 | Train Perf: 0.8563 | Eval Error: 0.0149 | Eval Perf: 0.4379
[71, 100] Train Error: 0.0045 | Train Perf: 0.8582 | Eval Error: 0.0151 | Eval Perf: 0.4258
[72, 100] Train Error: 0.0044 | Train Perf: 0.8574 | Eval Error: 0.015 | Eval Perf: 0.4304
[73, 100] Train Error: 0.0044 | Train Perf: 0.8598 | Eval Error: 0.0148 | Eval Perf: 0.4413
[74, 100] Train Error: 0.0043 | Train Perf: 0.8612 | Eval Error: 0.0149 | Eval Perf: 0.4388
[75, 100] Train Error: 0.0042 | Train Perf: 0.8638 | Eval Error: 0.015 | Eval Perf: 0.433
[76, 100] Train Error: 0.0042 | Train Perf: 0.8648 | Eval Error: 0.0148 | Eval Perf: 0.4438
[77, 100] Train Error: 0.004 | Train Perf: 0.8719 | Eval Error: 0.0154 | Eval Perf: 0.4229
[78, 100] Train Error: 0.0041 | Train Perf: 0.8683 | Eval Error: 0.0148 | Eval Perf: 0.4447
[79, 100] Train Error: 0.0041 | Train Perf: 0.8675 | Eval Error: 0.0148 | Eval Perf: 0.4439
[80, 100] Train Error: 0.004 | Train Perf: 0.8724 | Eval Error: 0.0147 | Eval Perf: 0.4544
[81, 100] Train Error: 0.004 | Train Perf: 0.8694 | Eval Error: 0.0148 | Eval Perf: 0.4486
[82, 100] Train Error: 0.0039 | Train Perf: 0.8756 | Eval Error: 0.0147 | Eval Perf: 0.4552
[83, 100] Train Error: 0.0039 | Train Perf: 0.8719 | Eval Error: 0.0148 | Eval Perf: 0.4491
[84, 100] Train Error: 0.0037 | Train Perf: 0.8775 | Eval Error: 0.0147 | Eval Perf: 0.4562
[85, 100] Train Error: 0.0038 | Train Perf: 0.8768 | Eval Error: 0.015 | Eval Perf: 0.4404
[86, 100] Train Error: 0.0038 | Train Perf: 0.8772 | Eval Error: 0.0148 | Eval Perf: 0.4503
[87, 100] Train Error: 0.0037 | Train Perf: 0.8788 | Eval Error: 0.0148 | Eval Perf: 0.4505
[88, 100] Train Error: 0.0035 | Train Perf: 0.8877 | Eval Error: 0.0147 | Eval Perf: 0.4637
[89, 100] Train Error: 0.0037 | Train Perf: 0.8799 | Eval Error: 0.0147 | Eval Perf: 0.456
[90, 100] Train Error: 0.0036 | Train Perf: 0.8817 | Eval Error: 0.0149 | Eval Perf: 0.4452
[91, 100] Train Error: 0.0035 | Train Perf: 0.8861 | Eval Error: 0.0147 | Eval Perf: 0.4573
[92, 100] Train Error: 0.0035 | Train Perf: 0.8844 | Eval Error: 0.0148 | Eval Perf: 0.4499
[93, 100] Train Error: 0.0035 | Train Perf: 0.8868 | Eval Error: 0.0148 | Eval Perf: 0.4494
[94, 100] Train Error: 0.0035 | Train Perf: 0.8874 | Eval Error: 0.0147 | Eval Perf: 0.4535
[95, 100] Train Error: 0.0034 | Train Perf: 0.8893 | Eval Error: 0.0147 | Eval Perf: 0.4615
[96, 100] Train Error: 0.0034 | Train Perf: 0.8891 | Eval Error: 0.0148 | Eval Perf: 0.4535
[97, 100] Train Error: 0.0033 | Train Perf: 0.8917 | Eval Error: 0.0149 | Eval Perf: 0.4457
[98, 100] Train Error: 0.0033 | Train Perf: 0.8943 | Eval Error: 0.0149 | Eval Perf: 0.4464
[99, 100] Train Error: 0.0033 | Train Perf: 0.8928 | Eval Error: 0.0149 | Eval Perf: 0.4477
[100, 100] Train Error: 0.0032 | Train Perf: 0.8947 | Eval Error: 0.0147 | Eval Perf: 0.4552
