NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0173 | Train Perf: 0.0122 | Eval Error: 0.0155 | Eval Perf: -0.3021
[41, 100] Train Error: 0.003 | Train Perf: 0.9056 | Eval Error: 0.0081 | Eval Perf: 0.6992
[42, 100] Train Error: 0.003 | Train Perf: 0.9092 | Eval Error: 0.0079 | Eval Perf: 0.6998
[43, 100] Train Error: 0.0028 | Train Perf: 0.9156 | Eval Error: 0.0079 | Eval Perf: 0.7011
[44, 100] Train Error: 0.0028 | Train Perf: 0.9122 | Eval Error: 0.008 | Eval Perf: 0.7025
[45, 100] Train Error: 0.0027 | Train Perf: 0.9157 | Eval Error: 0.0084 | Eval Perf: 0.7028
[46, 100] Train Error: 0.0026 | Train Perf: 0.922 | Eval Error: 0.0081 | Eval Perf: 0.7019
[47, 100] Train Error: 0.0024 | Train Perf: 0.9283 | Eval Error: 0.0082 | Eval Perf: 0.6992
[48, 100] Train Error: 0.0025 | Train Perf: 0.9216 | Eval Error: 0.0079 | Eval Perf: 0.7021
[49, 100] Train Error: 0.0025 | Train Perf: 0.9242 | Eval Error: 0.0078 | Eval Perf: 0.7044
[50, 100] Train Error: 0.0024 | Train Perf: 0.9262 | Eval Error: 0.0078 | Eval Perf: 0.7045
[51, 100] Train Error: 0.0023 | Train Perf: 0.9292 | Eval Error: 0.0078 | Eval Perf: 0.7047
[52, 100] Train Error: 0.0022 | Train Perf: 0.9341 | Eval Error: 0.0079 | Eval Perf: 0.7063
[53, 100] Train Error: 0.0022 | Train Perf: 0.9327 | Eval Error: 0.0078 | Eval Perf: 0.7042
[54, 100] Train Error: 0.0021 | Train Perf: 0.9373 | Eval Error: 0.0079 | Eval Perf: 0.7048
[55, 100] Train Error: 0.002 | Train Perf: 0.9385 | Eval Error: 0.0078 | Eval Perf: 0.7056
[56, 100] Train Error: 0.002 | Train Perf: 0.9394 | Eval Error: 0.0078 | Eval Perf: 0.704
[57, 100] Train Error: 0.0019 | Train Perf: 0.9437 | Eval Error: 0.0086 | Eval Perf: 0.7061
[58, 100] Train Error: 0.0019 | Train Perf: 0.9404 | Eval Error: 0.0078 | Eval Perf: 0.7061
[59, 100] Train Error: 0.0018 | Train Perf: 0.9471 | Eval Error: 0.0077 | Eval Perf: 0.708
[60, 100] Train Error: 0.0017 | Train Perf: 0.9495 | Eval Error: 0.0083 | Eval Perf: 0.7068
[61, 100] Train Error: 0.0018 | Train Perf: 0.946 | Eval Error: 0.0079 | Eval Perf: 0.7076
[62, 100] Train Error: 0.0017 | Train Perf: 0.9473 | Eval Error: 0.0078 | Eval Perf: 0.7069
[63, 100] Train Error: 0.0016 | Train Perf: 0.9508 | Eval Error: 0.008 | Eval Perf: 0.7063
[64, 100] Train Error: 0.0015 | Train Perf: 0.9549 | Eval Error: 0.0078 | Eval Perf: 0.7045
[65, 100] Train Error: 0.0016 | Train Perf: 0.954 | Eval Error: 0.0082 | Eval Perf: 0.7053
[66, 100] Train Error: 0.0013 | Train Perf: 0.9617 | Eval Error: 0.0079 | Eval Perf: 0.7008
[67, 100] Train Error: 0.0015 | Train Perf: 0.9557 | Eval Error: 0.0079 | Eval Perf: 0.7004
[68, 100] Train Error: 0.0014 | Train Perf: 0.9573 | Eval Error: 0.0082 | Eval Perf: 0.7019
[69, 100] Train Error: 0.0015 | Train Perf: 0.955 | Eval Error: 0.0079 | Eval Perf: 0.6995
[70, 100] Train Error: 0.0014 | Train Perf: 0.9568 | Eval Error: 0.0079 | Eval Perf: 0.7001
[71, 100] Train Error: 0.0013 | Train Perf: 0.9601 | Eval Error: 0.008 | Eval Perf: 0.6979
[72, 100] Train Error: 0.0013 | Train Perf: 0.9599 | Eval Error: 0.0082 | Eval Perf: 0.7026
[73, 100] Train Error: 0.0013 | Train Perf: 0.963 | Eval Error: 0.008 | Eval Perf: 0.6978
[74, 100] Train Error: 0.0013 | Train Perf: 0.9625 | Eval Error: 0.008 | Eval Perf: 0.6998
[75, 100] Train Error: 0.0012 | Train Perf: 0.9633 | Eval Error: 0.0082 | Eval Perf: 0.699
[76, 100] Train Error: 0.0012 | Train Perf: 0.9654 | Eval Error: 0.008 | Eval Perf: 0.697
[77, 100] Train Error: 0.0012 | Train Perf: 0.9646 | Eval Error: 0.0081 | Eval Perf: 0.6979
[78, 100] Train Error: 0.0011 | Train Perf: 0.9669 | Eval Error: 0.0081 | Eval Perf: 0.6952
[79, 100] Train Error: 0.0012 | Train Perf: 0.9647 | Eval Error: 0.0082 | Eval Perf: 0.6962
[80, 100] Train Error: 0.0011 | Train Perf: 0.967 | Eval Error: 0.0082 | Eval Perf: 0.6927
[81, 100] Train Error: 0.0011 | Train Perf: 0.9665 | Eval Error: 0.0082 | Eval Perf: 0.6925
[82, 100] Train Error: 0.0011 | Train Perf: 0.969 | Eval Error: 0.0082 | Eval Perf: 0.694
[83, 100] Train Error: 0.001 | Train Perf: 0.9701 | Eval Error: 0.0082 | Eval Perf: 0.6962
[84, 100] Train Error: 0.0009 | Train Perf: 0.9718 | Eval Error: 0.0083 | Eval Perf: 0.6919
[85, 100] Train Error: 0.001 | Train Perf: 0.9697 | Eval Error: 0.0083 | Eval Perf: 0.6937
[86, 100] Train Error: 0.0009 | Train Perf: 0.9719 | Eval Error: 0.0083 | Eval Perf: 0.6903
[87, 100] Train Error: 0.0009 | Train Perf: 0.972 | Eval Error: 0.0083 | Eval Perf: 0.6931
[88, 100] Train Error: 0.001 | Train Perf: 0.9712 | Eval Error: 0.0084 | Eval Perf: 0.6893
[89, 100] Train Error: 0.0009 | Train Perf: 0.9752 | Eval Error: 0.0084 | Eval Perf: 0.6916
[90, 100] Train Error: 0.0008 | Train Perf: 0.9766 | Eval Error: 0.0089 | Eval Perf: 0.6918
[91, 100] Train Error: 0.0009 | Train Perf: 0.9731 | Eval Error: 0.0084 | Eval Perf: 0.6896
[92, 100] Train Error: 0.0008 | Train Perf: 0.975 | Eval Error: 0.0084 | Eval Perf: 0.6908
[93, 100] Train Error: 0.0009 | Train Perf: 0.9736 | Eval Error: 0.0084 | Eval Perf: 0.6898
[94, 100] Train Error: 0.0008 | Train Perf: 0.9759 | Eval Error: 0.0084 | Eval Perf: 0.6902
[95, 100] Train Error: 0.0008 | Train Perf: 0.9756 | Eval Error: 0.0085 | Eval Perf: 0.6908
[96, 100] Train Error: 0.0008 | Train Perf: 0.9765 | Eval Error: 0.0085 | Eval Perf: 0.6894
[97, 100] Train Error: 0.0008 | Train Perf: 0.9764 | Eval Error: 0.0085 | Eval Perf: 0.6887
[98, 100] Train Error: 0.0008 | Train Perf: 0.9774 | Eval Error: 0.0085 | Eval Perf: 0.6878
[99, 100] Train Error: 0.0008 | Train Perf: 0.9771 | Eval Error: 0.0085 | Eval Perf: 0.6865
[100, 100] Train Error: 0.0008 | Train Perf: 0.9776 | Eval Error: 0.0086 | Eval Perf: 0.6862
