Amb_a_1.0201_10 vs. Amb_a_1.0501_10,-0.10942029206061663,-0.05357142857142857,65.0,5.0,70.0,98.0,60.0,85.0,66.66666666666666,54.0,0.796561,11.11111111111111,-7.0,11.11111111111111,-7.0,None,None,29.989999999999995,15.38,45.37,0,0,4550.650000000001
Amb_a_1.0201_11 vs. Amb_a_1.0304_11,0.5407682692800857,0.557142857142857,80.0,12.0,80.0,117.0,80.0,117.0,100.0,60.0,0.937240,88.88888888888889,50.0,88.88888888888889,50.0,88.88888888888889,50.0,0.24000000000000005,0.65,0.41,1,2,7980.8
Amb_a_1.0201_11 vs. Amb_a_1.0401_11,0.6421295371875149,0.7272727272727274,65.0,6.0,65.0,99.0,65.0,99.0,88.88888888888889,57.0,0.855797,66.66666666666666,42.0,66.66666666666666,42.0,66.66666666666666,42.0,1.1099999999999999,0.65,1.76,1,2,6427.85
Amb_a_1.0201_11 vs. Amb_a_1.0501_11,0.5287636571291893,0.5392857142857141,75.0,10.0,75.0,105.0,75.0,104.0,88.88888888888889,53.0,0.892896,77.77777777777779,46.0,77.77777777777779,46.0,77.77777777777779,46.0,0.06000000000000005,0.65,0.59,1,1,7495.5
Amb_a_1.0201_12 vs. Amb_a_1.0304_12,0.649159393288936,0.6573426573426573,80.0,12.0,80.0,104.0,80.0,103.0,100.0,61.0,0.914706,77.77777777777779,49.0,77.77777777777779,49.0,77.77777777777779,49.0,0.07,0.39,0.46,3,3,7994.400000000001
Amb_a_1.0201_12 vs. Amb_a_1.0401_12,0.558218592040322,0.5151515151515151,85.0,14.0,85.0,116.0,85.0,116.0,88.88888888888889,57.0,0.931960,77.77777777777779,53.0,77.77777777777779,53.0,77.77777777777779,53.0,1.0099999999999998,0.39,1.4,3,4,8414.15
Amb_a_1.0201_12 vs. Amb_a_1.0501_12,0.6388710470040161,0.5824175824175823,80.0,12.0,80.0,101.0,80.0,101.0,88.88888888888889,51.0,0.906680,77.77777777777779,49.0,77.77777777777779,49.0,77.77777777777779,49.0,0.13,0.39,0.26,3,3,7989.6
Amb_a_1.0201_13 vs. Amb_a_1.0304_13,0.011163368555737895,0.21428571428571427,90.0,16.0,90.0,123.0,90.0,122.0,100.0,65.0,0.934699,77.77777777777779,44.0,77.77777777777779,44.0,77.77777777777779,44.0,0.17999999999999994,1.52,1.7,1,3,8983.8
Amb_a_1.0201_13 vs. Amb_a_1.0401_13,-0.32187276641899953,-0.4945054945054945,95.0,18.0,95.0,131.0,95.0,131.0,100.0,65.0,0.960853,88.88888888888889,53.0,88.88888888888889,53.0,None,None,6.220000000000001,1.52,7.74,1,0,8909.1
Amb_a_1.0201_13 vs. Amb_a_1.0501_13,-0.06309006415336338,0.05454545454545456,70.0,8.0,70.0,96.0,70.0,97.0,77.77777777777779,50.0,0.865951,77.77777777777779,42.0,77.77777777777779,42.0,None,None,4.9,1.52,6.42,1,0,6657.0
Amb_a_1.0201_14 vs. Amb_a_1.0401_14,1.0000000000000002,1.0,100.0,20.0,100.0,125.0,100.0,125.0,100.0,65.0,1.000000,100.0,50.0,100.0,50.0,100.0,50.0,0.040000000000000036,1.98,1.94,1,1,9996.0
Amb_a_1.0201_14 vs. Amb_a_1.0304_14,-0.13543474445372927,0.04761904761904762,85.0,14.0,85.0,113.0,85.0,113.0,100.0,65.0,0.947679,77.77777777777779,43.0,77.77777777777779,43.0,77.77777777777779,43.0,0.8599999999999999,1.98,1.12,1,1,8426.9
Amb_a_1.0201_14 vs. Amb_a_1.0501_14,-0.016570969077431635,-0.18333333333333338,60.0,4.0,60.0,77.0,60.0,75.0,66.66666666666666,47.0,0.831801,0.0,-7.0,0.0,-5.0,0.0,-7.0,0.3500000000000001,1.98,1.63,1,1,5979.0
Amb_a_1.0201_15 vs. Amb_a_1.0304_15,0.6283722068614532,0.1912087912087912,75.0,10.0,75.0,90.0,75.0,90.0,100.0,48.0,0.931366,77.77777777777779,43.0,77.77777777777779,43.0,77.77777777777779,43.0,0.8999999999999999,1.94,1.04,1,1,7432.5
Amb_a_1.0201_15 vs. Amb_a_1.0401_15,0.25624128683324515,0.6,95.0,17.0,95.0,108.0,90.0,103.0,100.0,50.0,0.952989,0.0,-6.0,0.0,-6.0,0.0,-6.0,0.31999999999999984,1.94,2.26,1,1,9469.6
Amb_a_1.0201_15 vs. Amb_a_1.0501_15,-0.2530369442739488,-0.4642857142857144,65.0,5.0,65.0,70.0,60.0,67.0,66.66666666666666,38.0,0.877826,11.11111111111111,4.0,66.66666666666666,34.0,11.11111111111111,4.0,1.7,1.94,0.24,1,1,6389.5
Amb_a_1.0201_16 vs. Amb_a_1.0304_16,0.24135774147550842,-0.04642857142857142,95.0,17.0,95.0,127.0,90.0,123.0,100.0,69.0,0.973397,100.0,59.0,100.0,59.0,100.0,59.0,0.0,0.82,0.82,2,2,9500.0
Amb_a_1.0201_16 vs. Amb_a_1.0401_16,0.7545589266025491,0.6571428571428571,85.0,14.0,85.0,119.0,85.0,119.0,100.0,69.0,0.947976,33.33333333333333,4.0,33.33333333333333,4.0,33.33333333333333,4.0,0.31999999999999995,0.82,0.5,2,3,8472.800000000001
Amb_a_1.0201_16 vs. Amb_a_1.0501_16,0.4271060924781773,0.16483516483516483,75.0,10.0,75.0,112.0,75.0,112.0,88.88888888888889,64.0,0.890746,66.66666666666666,44.0,66.66666666666666,44.0,66.66666666666666,44.0,0.89,0.82,1.71,2,1,7433.25
Amb_a_1.0201_17 vs. Amb_a_1.0401_17,0.4400127145877928,0.37719298245614036,65.0,6.0,65.0,96.0,65.0,96.0,77.77777777777779,56.0,0.865817,0.0,-5.0,11.11111111111111,-13.0,0.0,-5.0,1.48,0.5,1.98,2,1,6403.8
Amb_a_1.0201_17 vs. Amb_a_1.0501_17,-0.07194769816179176,-0.06707946336429307,70.0,8.0,70.0,108.0,70.0,108.0,77.77777777777779,59.0,0.879013,55.55555555555556,42.0,55.55555555555556,42.0,55.55555555555556,42.0,2.29,0.5,2.79,2,1,6839.7
Amb_a_1.0304_1 vs. Amb_a_1.0401_1,-0.11934188217710104,-0.12254901960784316,80.0,12.0,80.0,106.0,80.0,106.0,88.88888888888889,56.0,0.949892,77.77777777777779,42.0,77.77777777777779,42.0,None,None,11.49,1.0,12.49,1,0,7080.8
Amb_a_1.0304_1 vs. Amb_a_1.0501_1,0.08570843784399779,0.13928571428571426,70.0,8.0,70.0,99.0,70.0,99.0,100.0,60.0,0.928485,0.0,-8.0,55.55555555555556,37.0,None,None,31.72,1.0,32.72,1,0,4779.6
Amb_a_1.0304_2 vs. Amb_a_1.0401_2,0.010420594482788712,0.2,20.0,-13.0,30.0,27.0,15.0,22.0,33.33333333333333,16.0,0.759685,11.11111111111111,-9.0,22.22222222222222,-2.0,None,None,7.300000000000001,10.32,3.02,0,3,1854.0
Amb_a_1.0304_2 vs. Amb_a_1.0501_2,-0.10762033612812569,0.21666666666666667,70.0,8.0,70.0,95.0,70.0,95.0,88.88888888888889,53.0,0.930280,0.0,-11.0,11.11111111111111,5.0,None,None,2.25,10.32,8.07,0,0,6842.5
Amb_a_1.0304_3 vs. Amb_a_1.0401_3,0.4858735437822404,0.5664335664335665,75.0,8.0,75.0,93.0,65.0,87.0,100.0,57.0,0.911962,77.77777777777779,49.0,77.77777777777779,49.0,77.77777777777779,49.0,2.52,0.22,2.74,4,1,7311.0
Amb_a_1.0304_3 vs. Amb_a_1.0501_3,-0.2472275467219816,-0.21428571428571433,85.0,14.0,85.0,116.0,85.0,116.0,88.88888888888889,57.0,0.962277,11.11111111111111,-9.0,88.88888888888889,57.0,88.88888888888889,57.0,0.06999999999999998,0.22,0.29,4,2,8494.050000000001
Amb_a_1.0304_4 vs. Amb_a_1.0401_4,0.014870279837415741,-0.13636363636363638,75.0,8.0,70.0,105.0,65.0,95.0,77.77777777777779,54.0,0.862720,11.11111111111111,-23.0,11.11111111111111,-23.0,55.55555555555556,36.0,1.5699999999999998,1.68,0.11,2,6,7382.250000000001
Amb_a_1.0304_4 vs. Amb_a_1.0501_4,0.2531203637393883,0.16923076923076924,80.0,12.0,80.0,111.0,80.0,112.0,88.88888888888889,62.0,0.918368,0.0,-15.0,88.88888888888889,59.0,88.88888888888889,59.0,0.6799999999999999,1.68,1.0,2,3,7945.599999999999
Amb_a_1.0304_5 vs. Amb_a_1.0401_5,0.06228295440638737,-0.07142857142857142,65.0,6.0,65.0,104.0,65.0,104.0,77.77777777777779,57.0,0.869017,77.77777777777779,57.0,77.77777777777779,57.0,77.77777777777779,57.0,0.21,0.15,0.36,4,3,6486.35
Amb_a_1.0304_5 vs. Amb_a_1.0501_5,0.49463552524979965,0.2835164835164835,75.0,9.0,75.0,100.0,70.0,89.0,88.88888888888889,52.0,0.844462,77.77777777777779,44.0,77.77777777777779,44.0,77.77777777777779,44.0,0.09,0.15,0.06,4,5,7493.25
Amb_a_1.0304_6 vs. Amb_a_1.0401_6,0.7453637563629265,0.538235294117647,80.0,12.0,80.0,114.0,80.0,114.0,100.0,65.0,0.949731,100.0,63.0,100.0,63.0,100.0,64.0,0.18000000000000016,1.34,1.16,4,4,7985.599999999999
Amb_a_1.0304_6 vs. Amb_a_1.0501_6,0.7676664425978665,0.7941176470588236,90.0,16.0,90.0,123.0,90.0,123.0,100.0,61.0,0.966999,88.88888888888889,60.0,88.88888888888889,60.0,88.88888888888889,61.0,0.16999999999999993,1.34,1.51,4,4,8984.7
Amb_a_1.0304_7 vs. Amb_a_1.0401_7,-0.489074704054038,-0.465686274509804,50.0,-2.0,50.0,52.0,30.0,34.0,55.55555555555556,28.0,0.742694,0.0,-20.0,33.33333333333333,15.0,None,None,13.239999999999998,2.2,15.44,1,0,4338.0
Amb_a_1.0304_7 vs. Amb_a_1.0501_7,-0.48666730234099925,-0.5249999999999999,70.0,8.0,70.0,92.0,70.0,93.0,77.77777777777779,50.0,0.887176,55.55555555555556,31.0,55.55555555555556,31.0,None,None,10.2,2.2,12.4,1,0,6286.0
Amb_a_1.0304_8 vs. Amb_a_1.0401_8,0.8531835593991002,0.7098901098901099,80.0,9.0,80.0,95.0,65.0,85.0,100.0,59.0,0.921407,100.0,57.0,100.0,57.0,100.0,57.0,0.019999999999999962,0.46,0.48,2,2,7998.400000000001
Amb_a_1.0304_8 vs. Amb_a_1.0501_8,0.5748566628981996,0.47802197802197804,75.0,9.0,75.0,98.0,65.0,91.0,88.88888888888889,57.0,0.895302,77.77777777777779,49.0,77.77777777777779,49.0,77.77777777777779,49.0,0.02999999999999997,0.46,0.49,2,2,7497.75
Amb_a_1.0304_9 vs. Amb_a_1.0401_9,0.06442659386397524,0.03736263736263736,55.00000000000001,0.0,55.00000000000001,67.0,55.00000000000001,56.0,55.55555555555556,31.0,0.830288,0.0,3.0,55.55555555555556,28.0,55.55555555555556,28.0,0.28,0.98,0.7,3,3,5484.6
Amb_a_1.0304_9 vs. Amb_a_1.0501_9,-0.3929050482674382,-0.521978021978022,65.0,4.0,65.0,81.0,55.00000000000001,65.0,77.77777777777779,39.0,0.844231,66.66666666666666,30.0,66.66666666666666,30.0,66.66666666666666,30.0,0.9199999999999999,0.98,0.06,3,5,6440.2
Amb_a_1.0304_10 vs. Amb_a_1.0401_10,-0.023534178300549605,-0.11208791208791209,50.0,-1.0,50.0,78.0,50.0,68.0,55.55555555555556,49.0,0.825253,33.33333333333333,17.0,11.11111111111111,-6.0,None,None,8.93,12.43,3.5,0,1,4553.5
Amb_a_1.0304_10 vs. Amb_a_1.0501_10,-0.24926485960128716,-0.17352941176470588,65.0,5.0,70.0,97.0,60.0,82.0,66.66666666666666,52.0,0.797660,11.11111111111111,-6.0,11.11111111111111,-6.0,None,None,32.94,12.43,45.37,0,0,4358.900000000001
Amb_a_1.0304_11 vs. Amb_a_1.0401_11,0.7246748332746087,0.6978021978021978,70.0,8.0,70.0,94.0,70.0,95.0,88.88888888888889,50.0,0.861658,77.77777777777779,46.0,77.77777777777779,46.0,77.77777777777779,46.0,1.35,0.41,1.76,2,2,6905.5
Amb_a_1.0304_11 vs. Amb_a_1.0501_11,0.7860008102643301,0.6967032967032967,75.0,10.0,75.0,107.0,75.0,107.0,88.88888888888889,53.0,0.913909,88.88888888888889,50.0,88.88888888888889,50.0,88.88888888888889,50.0,0.18,0.41,0.59,2,1,7486.499999999999
Amb_a_1.0304_12 vs. Amb_a_1.0401_12,0.3913131090382645,0.6293706293706295,80.0,12.0,80.0,102.0,80.0,101.0,88.88888888888889,54.0,0.902172,77.77777777777779,46.0,77.77777777777779,46.0,77.77777777777779,46.0,0.94,0.46,1.4,3,4,7924.8
Amb_a_1.0304_12 vs. Amb_a_1.0501_12,0.7576598658518339,0.7142857142857143,80.0,12.0,80.0,100.0,80.0,98.0,88.88888888888889,54.0,0.928146,88.88888888888889,54.0,88.88888888888889,54.0,88.88888888888889,54.0,0.2,0.46,0.26,3,3,7984.0
Amb_a_1.0304_13 vs. Amb_a_1.0401_13,0.6972967684540571,0.24545454545454545,90.0,16.0,90.0,124.0,90.0,123.0,100.0,65.0,0.934421,77.77777777777779,45.0,77.77777777777779,45.0,None,None,6.04,1.7,7.74,3,0,8456.4
Amb_a_1.0304_13 vs. Amb_a_1.0501_13,0.782778109741912,0.38181818181818183,65.0,6.0,65.0,90.0,65.0,89.0,77.77777777777779,50.0,0.850254,66.66666666666666,34.0,66.66666666666666,34.0,None,None,4.72,1.7,6.42,3,0,6193.2
Amb_a_1.0304_14 vs. Amb_a_1.0401_14,-0.13543474445372927,0.04761904761904762,85.0,14.0,85.0,113.0,85.0,113.0,100.0,65.0,0.947679,77.77777777777779,43.0,77.77777777777779,43.0,77.77777777777779,43.0,0.8199999999999998,1.12,1.94,1,1,8430.300000000001
Amb_a_1.0304_14 vs. Amb_a_1.0501_14,-0.4717402618352458,-0.8333333333333333,55.00000000000001,2.0,55.00000000000001,77.0,55.00000000000001,72.0,66.66666666666666,47.0,0.819279,0.0,-8.0,0.0,-8.0,0.0,-8.0,0.5099999999999998,1.12,1.63,1,1,5471.950000000001
Amb_a_1.0304_15 vs. Amb_a_1.0401_15,0.17532539292117844,0.20000000000000004,80.0,12.0,80.0,102.0,80.0,102.0,100.0,54.0,0.964732,0.0,-6.0,0.0,-6.0,0.0,-6.0,1.2199999999999998,1.04,2.26,1,1,7902.4
Amb_a_1.0304_15 vs. Amb_a_1.0501_15,0.008457254818648407,0.18181818181818182,65.0,5.0,65.0,81.0,60.0,78.0,77.77777777777779,49.0,0.899526,0.0,1.0,66.66666666666666,34.0,0.0,1.0,0.8,1.04,0.24,1,1,6448.0
Amb_a_1.0304_16 vs. Amb_a_1.0401_16,0.3562827059529885,0.1647058823529412,85.0,14.0,85.0,120.0,85.0,117.0,100.0,69.0,0.941193,33.33333333333333,4.0,33.33333333333333,4.0,33.33333333333333,4.0,0.31999999999999995,0.82,0.5,2,3,8472.800000000001
Amb_a_1.0304_16 vs. Amb_a_1.0501_16,0.1723475370719522,-0.09090909090909093,75.0,10.0,75.0,110.0,75.0,110.0,88.88888888888889,64.0,0.884537,66.66666666666666,44.0,66.66666666666666,44.0,66.66666666666666,44.0,0.89,0.82,1.71,2,1,7433.25
Amb_a_1.0401_1 vs. Amb_a_1.0501_1,0.3595163781796159,0.3382352941176471,65.0,6.0,65.0,90.0,65.0,90.0,100.0,60.0,0.937816,11.11111111111111,-1.0,55.55555555555556,34.0,None,None,20.229999999999997,12.49,32.72,0,0,5185.050000000001
Amb_a_1.0401_2 vs. Amb_a_1.0501_2,0.10962138473324089,-0.059340659340659345,10.0,-16.0,15.0,24.0,10.0,18.0,22.22222222222222,12.0,0.756290,11.11111111111111,-7.0,11.11111111111111,-3.0,None,None,5.050000000000001,3.02,8.07,3,0,949.5
Amb_a_1.0401_3 vs. Amb_a_1.0501_3,0.09813805611936069,0.1258741258741259,70.0,6.0,70.0,92.0,60.0,85.0,88.88888888888889,56.0,0.902889,22.22222222222222,-1.0,66.66666666666666,44.0,77.77777777777779,48.0,2.45,2.74,0.29,1,2,6828.5
Amb_a_1.0401_4 vs. Amb_a_1.0501_4,-0.3754518701496792,-0.3727272727272728,70.0,6.0,65.0,91.0,60.0,80.0,77.77777777777779,46.0,0.830440,55.55555555555556,30.0,55.55555555555556,30.0,55.55555555555556,30.0,0.89,0.11,1.0,6,3,6937.7
Amb_a_1.0401_5 vs. Amb_a_1.0501_5,-0.23732854888399155,-0.31666666666666665,60.0,4.0,60.0,89.0,60.0,88.0,66.66666666666666,43.0,0.830406,55.55555555555556,37.0,55.55555555555556,37.0,55.55555555555556,37.0,0.3,0.36,0.06,3,5,5982.0
Amb_a_1.0401_6 vs. Amb_a_1.0501_6,0.7658203927907544,0.5735294117647058,70.0,8.0,70.0,104.0,70.0,104.0,88.88888888888889,61.0,0.922058,88.88888888888889,60.0,88.88888888888889,60.0,88.88888888888889,61.0,0.3500000000000001,1.16,1.51,4,4,6975.5
Amb_a_1.0401_7 vs. Amb_a_1.0501_7,-0.11080600768516687,-0.10357142857142855,40.0,-5.0,45.0,49.0,30.0,38.0,55.55555555555556,33.0,0.740052,0.0,-23.0,22.22222222222222,6.0,None,None,3.039999999999999,15.44,12.4,0,0,3878.4000000000005
Amb_a_1.0401_8 vs. Amb_a_1.0501_8,0.5300902558780382,0.4090909090909091,65.0,5.0,65.0,84.0,55.00000000000001,77.0,88.88888888888889,55.0,0.887139,77.77777777777779,49.0,77.77777777777779,49.0,77.77777777777779,49.0,0.010000000000000009,0.48,0.49,2,2,6499.349999999999
Amb_a_1.0401_9 vs. Amb_a_1.0501_9,0.16473990162421245,0.10489510489510491,50.0,-2.0,50.0,59.0,40.0,36.0,55.55555555555556,24.0,0.811706,0.0,1.0,44.44444444444444,15.0,44.44444444444444,15.0,0.6399999999999999,0.7,0.06,3,5,4968.0
Amb_a_1.0401_10 vs. Amb_a_1.0501_10,0.1207523084304206,0.26176470588235295,45.0,-4.0,45.0,66.0,40.0,45.0,44.44444444444444,38.0,0.768262,0.0,-8.0,11.11111111111111,-6.0,None,None,41.87,3.5,45.37,1,0,2615.85
Amb_a_1.0401_11 vs. Amb_a_1.0501_11,0.637144265126299,0.5428571428571429,70.0,8.0,70.0,97.0,70.0,98.0,88.88888888888889,53.0,0.869927,88.88888888888889,50.0,88.88888888888889,50.0,88.88888888888889,50.0,1.17,1.76,0.59,2,1,6918.099999999999
Amb_a_1.0401_12 vs. Amb_a_1.0501_12,0.3830488881120446,0.3010989010989011,85.0,14.0,85.0,105.0,85.0,105.0,88.88888888888889,52.0,0.895123,77.77777777777779,46.0,77.77777777777779,46.0,77.77777777777779,46.0,1.14,1.4,0.26,4,3,8403.1
Amb_a_1.0401_13 vs. Amb_a_1.0501_13,0.5939071296342788,0.05454545454545454,75.0,10.0,75.0,103.0,75.0,104.0,88.88888888888889,52.0,0.888676,88.88888888888889,49.0,88.88888888888889,49.0,None,None,1.3200000000000003,7.74,6.42,0,0,7401.000000000001
Amb_a_1.0401_14 vs. Amb_a_1.0501_14,-0.016570969077431635,-0.18333333333333338,60.0,4.0,60.0,77.0,60.0,75.0,66.66666666666666,47.0,0.831801,0.0,-7.0,11.11111111111111,-1.0,0.0,-7.0,0.31000000000000005,1.94,1.63,1,1,5981.4
Amb_a_1.0401_15 vs. Amb_a_1.0501_15,-0.6106094664494519,-0.7,70.0,7.0,70.0,81.0,65.0,79.0,77.77777777777779,50.0,0.905623,0.0,-12.0,0.0,-12.0,0.0,-12.0,2.0199999999999996,2.26,0.24,1,1,6858.6
Amb_a_1.0401_16 vs. Amb_a_1.0501_16,0.4979755914395056,0.3107142857142856,85.0,14.0,85.0,123.0,85.0,123.0,88.88888888888889,64.0,0.910268,22.22222222222222,-1.0,11.11111111111111,2.0,22.22222222222222,-1.0,1.21,0.5,1.71,3,1,8397.15
Amb_a_1.0401_17 vs. Amb_a_1.0501_17,0.17490364003844855,0.21318681318681318,60.0,4.0,60.0,96.0,60.0,96.0,88.88888888888889,62.0,0.867236,0.0,-10.0,11.11111111111111,-3.0,0.0,-10.0,0.81,1.98,2.79,1,1,5951.4
Amb_a_11_1 vs. Amb_t_11_1,0.34209670711427087,0.3029411764705882,95.0,18.0,95.0,126.0,95.0,126.0,100.0,65.0,0.967189,0.0,-18.0,88.88888888888889,46.0,None,None,0.6799999999999997,8.94,8.26,0,0,9435.4
Amb_a_11_2 vs. Amb_p_11_1,0.7391666540123205,0.7098901098901099,90.0,16.0,90.0,130.0,90.0,130.0,100.0,63.0,0.984260,88.88888888888889,62.0,88.88888888888889,62.0,88.88888888888889,62.0,0.040000000000000036,1.45,1.49,1,1,8996.4
Amb_a_11_2 vs. Amb_t_11_2,0.8566813410119318,0.8117647058823528,95.0,18.0,95.0,131.0,95.0,131.0,100.0,63.0,0.991534,100.0,63.0,100.0,63.0,100.0,63.0,0.0,1.45,1.45,1,1,9500.0
Amb_a_8_1 vs. Amb_t_8.01_1,0.8793977661069934,0.9052631578947368,86.95652173913044,17.0,86.95652173913044,124.0,86.95652173913044,123.0,100.0,59.0,0.921727,66.66666666666666,36.0,66.66666666666666,36.0,66.66666666666666,36.0,0.8500000000000001,0.75,1.6,2,2,8621.739130434784
Amb_a_8_1 vs. Amb_t_8.02_1,0.6790129864464828,0.6036137775268211,82.6086956521739,15.0,82.6086956521739,123.0,82.6086956521739,122.0,100.0,59.0,0.920012,66.66666666666666,36.0,66.66666666666666,36.0,66.66666666666666,36.0,0.8500000000000001,0.75,1.6,2,2,8190.652173913043
Amb_a_8_1 vs. Art_v_4.01_1,-0.2528812301441217,-0.0017543859649122807,78.26086956521739,13.0,78.26086956521739,114.0,78.26086956521739,114.0,88.88888888888889,53.0,0.920234,11.11111111111111,-9.0,66.66666666666666,38.0,77.77777777777779,44.0,0.95,0.75,1.7,2,2,7751.739130434782
Amb_a_8_1 vs. Art_v_4.02_1,-0.26285427007403817,-0.08823529411764705,65.21739130434783,7.0,65.21739130434783,99.0,65.21739130434783,99.0,100.0,59.0,0.893393,11.11111111111111,-14.0,55.55555555555556,33.0,55.55555555555556,33.0,1.7000000000000002,0.75,2.45,2,2,6410.869565217391
Amb_a_8_2 vs. Amb_t_8.01_2,0.9021116387301367,0.8538461538461539,81.81818181818183,14.0,81.81818181818183,119.0,81.81818181818183,118.0,100.0,60.0,0.945434,88.88888888888889,53.0,88.88888888888889,53.0,88.88888888888889,53.0,0.24000000000000002,0.02,0.26,5,4,8162.18181818182
Amb_a_8_2 vs. Amb_t_8.02_2,0.8592596251569873,0.8210180623973727,77.27272727272727,12.0,77.27272727272727,118.0,77.27272727272727,117.0,88.88888888888889,60.0,0.938266,77.77777777777779,52.0,77.77777777777779,52.0,77.77777777777779,52.0,0.08,0.02,0.1,5,4,7721.090909090909
Amb_a_8_2 vs. Art_v_4.01_2,0.6649236384601035,0.6023076923076923,77.27272727272727,12.0,77.27272727272727,116.0,77.27272727272727,117.0,88.88888888888889,61.0,0.933480,77.77777777777779,49.0,77.77777777777779,49.0,77.77777777777779,49.0,0.39999999999999997,0.02,0.42,5,3,7696.363636363635
Amb_a_8_2 vs. Art_v_4.02_2,0.3782137472817566,0.43692307692307686,59.09090909090909,4.0,59.09090909090909,96.0,59.09090909090909,96.0,77.77777777777779,58.0,0.871076,0.0,-13.0,55.55555555555556,39.0,None,None,5.0600000000000005,0.02,5.08,5,0,5610.090909090909
Amb_a_8_3 vs. Amb_t_8.01_1,0.8160721875533554,0.8180451127819548,95.65217391304348,21.0,95.65217391304348,141.0,95.65217391304348,141.0,100.0,59.0,0.976639,88.88888888888889,54.0,88.88888888888889,54.0,100.0,59.0,0.9500000000000001,0.65,1.6,2,2,9474.347826086956
Amb_a_8_3 vs. Amb_t_8.02_1,0.785102421302805,0.7124505928853756,91.30434782608695,19.0,91.30434782608695,140.0,91.30434782608695,140.0,100.0,59.0,0.974263,88.88888888888889,54.0,88.88888888888889,54.0,100.0,59.0,0.9500000000000001,0.65,1.6,2,2,9043.695652173912
Amb_a_8_3 vs. Art_v_4.01_1,-0.1291738901621829,-0.04231166150670795,78.26086956521739,13.0,78.26086956521739,114.0,78.26086956521739,114.0,88.88888888888889,53.0,0.915646,11.11111111111111,-4.0,66.66666666666666,38.0,77.77777777777779,44.0,1.0499999999999998,0.65,1.7,2,2,7743.913043478261
Amb_a_8_3 vs. Art_v_4.02_1,-0.1428295408618675,-0.10294117647058824,65.21739130434783,7.0,65.21739130434783,98.0,65.21739130434783,97.0,88.88888888888889,54.0,0.881271,11.11111111111111,-9.0,55.55555555555556,31.0,66.66666666666666,36.0,1.8000000000000003,0.65,2.45,2,2,6404.347826086957
Amb_a_8_4 vs. Amb_t_8.01_2,0.7902836590045957,0.6367521367521368,90.9090909090909,18.0,90.9090909090909,136.0,90.9090909090909,136.0,100.0,60.0,0.978748,88.88888888888889,53.0,88.88888888888889,53.0,88.88888888888889,53.0,0.24000000000000002,0.02,0.26,5,4,9069.09090909091
Amb_a_8_4 vs. Amb_t_8.02_2,0.6556862300980864,0.5049261083743841,86.36363636363636,16.0,86.36363636363636,135.0,86.36363636363636,135.0,100.0,60.0,0.970892,77.77777777777779,52.0,77.77777777777779,52.0,77.77777777777779,52.0,0.08,0.02,0.1,5,4,8629.454545454546
Amb_a_8_4 vs. Art_v_4.01_2,0.30531258923191434,0.152014652014652,77.27272727272727,12.0,77.27272727272727,116.0,77.27272727272727,117.0,88.88888888888889,61.0,0.932788,77.77777777777779,49.0,77.77777777777779,49.0,77.77777777777779,49.0,0.39999999999999997,0.02,0.42,5,3,7696.363636363635
Amb_a_8_4 vs. Art_v_4.02_2,0.14651872704046076,0.20615384615384613,59.09090909090909,4.0,59.09090909090909,95.0,59.09090909090909,94.0,77.77777777777779,58.0,0.876775,0.0,-13.0,55.55555555555556,39.0,None,None,5.0600000000000005,0.02,5.08,5,0,5610.090909090909
Amb_a_4_1 vs. Amb_p_4_1,0.5215536414415797,0.5560439560439561,66.66666666666666,6.0,66.66666666666666,99.0,66.66666666666666,87.0,100.0,65.0,0.860870,88.88888888888889,59.0,88.88888888888889,59.0,88.88888888888889,59.0,0.2300000000000001,0.89,1.12,6,4,6651.333333333332
Amb_a_4_1 vs. Art_v_1_1,0.30431864205487913,0.2517482517482518,59.09090909090909,1.0,59.09090909090909,92.0,54.54545454545454,66.0,77.77777777777779,49.0,0.873596,66.66666666666666,43.0,66.66666666666666,43.0,66.66666666666666,43.0,0.25,0.89,0.64,6,4,5894.318181818182
Amb_a_4_2 vs. Amb_p_4_2,-0.6211941729458456,-0.3494505494505495,65.0,6.0,70.0,94.0,65.0,89.0,88.88888888888889,53.0,0.867797,66.66666666666666,43.0,66.66666666666666,43.0,None,None,3.05,2.55,5.6,1,0,6301.75
Amb_a_4_2 vs. Art_v_1_2,-0.6271107294885779,-0.36428571428571427,85.0,14.0,85.0,121.0,85.0,121.0,88.88888888888889,59.0,0.920597,77.77777777777779,55.0,77.77777777777779,55.0,77.77777777777779,55.0,1.6799999999999997,2.55,0.87,1,5,8357.199999999999
Amb_a_4_3 vs. Amb_p_4_3,-0.3926298904181539,-0.34500282326369286,66.66666666666666,6.0,66.66666666666666,85.0,61.904761904761905,80.0,77.77777777777779,49.0,0.880136,22.22222222222222,6.0,22.22222222222222,6.0,None,None,20.099999999999998,3.37,23.47,1,0,5326.666666666666
Amb_a_4_3 vs. Art_v_1_3,-0.12311369899958964,-0.2506493506493506,66.66666666666666,7.0,71.42857142857143,85.0,66.66666666666666,80.0,77.77777777777779,34.0,0.868025,11.11111111111111,1.0,55.55555555555556,30.0,11.11111111111111,1.0,1.77,3.37,1.6,1,1,6548.666666666666
