Amb_a_1.0101_16 vs. Amb_a_1.0304_16,0.48208185222490446,0.11188811188811189,85.0,14.0,85.0,120.0,85.0,119.0,100.0,69.0,0.942844,88.88888888888889,54.0,88.88888888888889,54.0,88.88888888888889,54.0,1.44,2.26,0.82,1,2,1,8377.6,0.5396071659831643,2,87.0
Amb_a_1.0101_16 vs. Amb_a_1.0401_16,0.8772934680056005,0.7692307692307693,95.0,18.0,95.0,133.0,95.0,133.0,100.0,69.0,0.976342,22.22222222222222,-1.0,22.22222222222222,-1.0,22.22222222222222,-1.0,1.7599999999999998,2.26,0.5,1,3,0,9332.8,0.8849557522123894,3,98.0
Amb_a_1.0101_16 vs. Amb_a_1.0501_16,0.4322579637408584,0.17575757575757575,85.0,14.0,85.0,126.0,85.0,126.0,88.88888888888889,65.0,0.920825,77.77777777777779,52.0,77.77777777777779,52.0,77.77777777777779,52.0,0.5499999999999998,2.26,1.71,1,1,1,8453.25,0.25875899187496765,1,86.0
Amb_a_1.0101_17 vs. Amb_a_1.0201_17,0.5710463597143921,0.3140350877192983,70.0,8.0,70.0,103.0,70.0,103.0,77.77777777777779,58.0,0.872826,66.66666666666666,40.0,66.66666666666666,40.0,66.66666666666666,40.0,0.09999999999999998,0.4,0.5,3,2,1,6993.0,5.0,6,76.0
Amb_a_1.0101_17 vs. Amb_a_1.0401_17,0.8024668863334284,0.6433566433566434,75.0,10.0,75.0,115.0,75.0,115.0,88.88888888888889,62.0,0.943030,0.0,-10.0,0.0,-10.0,33.33333333333333,12.0,1.58,0.4,1.98,3,1,0,7381.5,1.2626262626262628,3,78.0
Amb_a_1.0101_17 vs. Amb_a_1.0501_17,0.027406392134069184,-0.0879120879120879,75.0,10.0,75.0,110.0,75.0,110.0,88.88888888888889,65.0,0.888545,66.66666666666666,45.0,66.66666666666666,45.0,66.66666666666666,45.0,2.39,0.4,2.79,3,1,1,7320.75,0.8960573476702509,3,78.0
Amb_a_1.0201_1 vs. Amb_a_1.0304_1,0.30840356814341124,0.16483516483516483,85.0,14.0,85.0,112.0,85.0,112.0,100.0,60.0,0.956205,66.66666666666666,40.0,66.66666666666666,40.0,66.66666666666666,40.0,0.010000000000000009,0.99,1.0,2,1,1,8499.15,1.0101010101010102,2,87.0
Amb_a_1.0201_3 vs. Amb_a_1.0401_3,0.4104280844130367,0.4545454545454546,75.0,9.0,75.0,93.0,70.0,88.0,100.0,57.0,0.913907,77.77777777777779,49.0,77.77777777777779,49.0,77.77777777777779,49.0,2.5,0.24,2.74,4,1,1,7312.5,1.5206812652068127,4,79.0
Amb_a_1.0201_3 vs. Amb_a_1.0501_3,-0.1396354871274823,0.04761904761904763,80.0,12.0,80.0,115.0,80.0,115.0,88.88888888888889,57.0,0.958192,11.11111111111111,-9.0,88.88888888888889,57.0,88.88888888888889,57.0,0.04999999999999999,0.24,0.29,4,2,2,7996.0,14.367816091954024,8,88.0
Amb_a_1.0201_4 vs. Amb_a_1.0304_4,0.3578639320050834,0.3142857142857143,90.0,16.0,90.0,129.0,90.0,128.0,100.0,64.0,0.945002,11.11111111111111,-17.0,11.11111111111111,4.0,77.77777777777779,53.0,0.6399999999999999,1.04,1.68,5,2,2,8942.4,0.5723443223443223,10,100.0
Amb_a_1.0201_4 vs. Amb_a_1.0401_4,0.19143876253933556,0.3186813186813187,75.0,9.0,75.0,106.0,70.0,101.0,77.77777777777779,54.0,0.871027,66.66666666666666,42.0,66.66666666666666,42.0,66.66666666666666,42.0,0.93,1.04,0.11,5,6,4,7430.249999999999,8.741258741258742,30,105.0
Amb_a_1.0201_4 vs. Amb_a_1.0501_4,0.055951892416259835,0.15604395604395604,70.0,8.0,70.0,103.0,70.0,103.0,77.77777777777779,54.0,0.879130,55.55555555555556,38.0,55.55555555555556,38.0,66.66666666666666,50.0,0.040000000000000036,1.04,1.0,5,3,2,6997.2,0.9615384615384615,15,85.0
Amb_a_1.0201_5 vs. Amb_a_1.0304_5,0.6464169149907218,0.557142857142857,90.0,16.0,90.0,126.0,90.0,128.0,100.0,67.0,0.978139,100.0,64.0,100.0,64.0,100.0,64.0,0.0,0.15,0.15,4,4,4,9000.0,44.44444444444445,16,106.0
Amb_a_1.0201_5 vs. Amb_a_1.0401_5,0.33951508672402797,-0.15384615384615383,65.0,6.0,65.0,105.0,65.0,103.0,77.77777777777779,57.0,0.864510,77.77777777777779,57.0,77.77777777777779,57.0,77.77777777777779,57.0,0.21,0.15,0.36,4,3,2,6486.35,18.51851851851852,12,77.0
Amb_a_1.0201_5 vs. Amb_a_1.0501_5,0.45711646219472957,0.07692307692307693,70.0,8.0,70.0,96.0,70.0,94.0,77.77777777777779,46.0,0.843761,77.77777777777779,44.0,77.77777777777779,44.0,77.77777777777779,44.0,0.09,0.15,0.06,4,5,4,6993.7,111.11111111111113,20,90.0
Amb_a_1.0201_6 vs. Amb_a_1.0304_6,0.7949265811065231,0.6205882352941177,85.0,13.0,85.0,118.0,85.0,114.0,100.0,65.0,0.946213,100.0,63.0,100.0,63.0,100.0,64.0,0.3800000000000001,0.96,1.34,5,4,4,8467.7,0.7773631840796019,20,105.0
Amb_a_1.0201_6 vs. Amb_a_1.0401_6,0.8811293050779456,0.7107142857142856,85.0,14.0,85.0,114.0,85.0,115.0,100.0,65.0,0.963928,100.0,63.0,100.0,63.0,100.0,64.0,0.19999999999999996,0.96,1.16,5,4,4,8483.0,0.8979885057471265,20,105.0
Amb_a_1.0201_6 vs. Amb_a_1.0501_6,0.8489716978708974,0.7235294117647059,75.0,9.0,75.0,108.0,75.0,104.0,88.88888888888889,61.0,0.915836,88.88888888888889,60.0,88.88888888888889,60.0,88.88888888888889,61.0,0.55,0.96,1.51,5,4,4,7458.75,0.6898454746136866,20,95.0
Amb_a_1.0201_8 vs. Amb_a_1.0304_8,0.8220843038291399,0.8241758241758241,90.0,16.0,90.0,118.0,90.0,117.0,100.0,62.0,0.945759,88.88888888888889,53.0,88.88888888888889,53.0,88.88888888888889,53.0,1.1500000000000001,1.61,0.46,1,2,1,8896.5,1.3502565487442613,2,92.0
Amb_a_1.0201_8 vs. Amb_a_1.0401_8,0.6773838934479705,0.6153846153846154,75.0,8.0,75.0,91.0,75.0,89.0,100.0,59.0,0.896447,88.88888888888889,53.0,88.88888888888889,53.0,88.88888888888889,53.0,1.1300000000000001,1.61,0.48,1,2,1,7415.25,1.2939958592132506,2,77.0
Amb_a_1.0201_9 vs. Amb_a_1.0304_9,-0.26613085300335726,-0.34615384615384615,90.0,16.0,90.0,117.0,90.0,116.0,100.0,55.0,0.942352,100.0,51.0,100.0,51.0,100.0,51.0,0.30000000000000004,1.28,0.98,5,3,3,8973.0,0.7971938775510204,15,105.0
Amb_a_1.0201_9 vs. Amb_a_1.0401_9,-0.6233801196775647,-0.6818181818181819,50.0,-2.0,50.0,63.0,50.0,60.0,55.55555555555556,31.0,0.824091,0.0,3.0,55.55555555555556,28.0,55.55555555555556,28.0,0.5800000000000001,1.28,0.7,5,3,3,4971.0,1.1160714285714286,15,65.0
Amb_a_1.0201_9 vs. Amb_a_1.0501_9,-0.39113310573075033,-0.46153846153846156,65.0,5.0,65.0,81.0,65.0,75.0,77.77777777777779,41.0,0.864797,66.66666666666666,30.0,66.66666666666666,30.0,66.66666666666666,33.0,1.22,1.28,0.06,5,5,3,6420.7,13.020833333333334,25,90.0
Amb_a_1.0201_11 vs. Amb_a_1.0304_11,0.5407682692800857,0.557142857142857,80.0,12.0,80.0,117.0,80.0,117.0,100.0,60.0,0.937240,88.88888888888889,50.0,88.88888888888889,50.0,88.88888888888889,50.0,0.24000000000000005,0.65,0.41,1,2,1,7980.8,3.7523452157598496,2,82.0
Amb_a_1.0201_11 vs. Amb_a_1.0401_11,0.6421295371875149,0.7272727272727274,65.0,6.0,65.0,99.0,65.0,99.0,88.88888888888889,57.0,0.855797,66.66666666666666,42.0,66.66666666666666,42.0,66.66666666666666,42.0,1.1099999999999999,0.65,1.76,1,2,1,6427.85,0.8741258741258742,2,67.0
Amb_a_1.0201_11 vs. Amb_a_1.0501_11,0.5287636571291893,0.5392857142857141,75.0,10.0,75.0,105.0,75.0,104.0,88.88888888888889,53.0,0.892896,77.77777777777779,46.0,77.77777777777779,46.0,77.77777777777779,46.0,0.06000000000000005,0.65,0.59,1,1,1,7495.5,2.607561929595828,1,76.0
Amb_a_1.0201_12 vs. Amb_a_1.0304_12,0.649159393288936,0.6573426573426573,80.0,12.0,80.0,104.0,80.0,103.0,100.0,61.0,0.914706,77.77777777777779,49.0,77.77777777777779,49.0,77.77777777777779,49.0,0.07,0.39,0.46,3,3,3,7994.400000000001,5.574136008918617,9,89.0
