NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0105 | Train Perf: -0.0441 | Eval Error: 0.0043 | Eval Perf: -0.0118
[18, 100] Train Error: 0.0043 | Train Perf: 0.4572 | Eval Error: 0.0039 | Eval Perf: 0.3943
[19, 100] Train Error: 0.0043 | Train Perf: 0.4515 | Eval Error: 0.0039 | Eval Perf: 0.4042
[20, 100] Train Error: 0.0043 | Train Perf: 0.4746 | Eval Error: 0.0039 | Eval Perf: 0.4136
[21, 100] Train Error: 0.0043 | Train Perf: 0.4849 | Eval Error: 0.0038 | Eval Perf: 0.4218
[22, 100] Train Error: 0.0042 | Train Perf: 0.5107 | Eval Error: 0.0038 | Eval Perf: 0.4292
[23, 100] Train Error: 0.0042 | Train Perf: 0.5146 | Eval Error: 0.0038 | Eval Perf: 0.4366
[24, 100] Train Error: 0.0042 | Train Perf: 0.5197 | Eval Error: 0.0038 | Eval Perf: 0.4431
[25, 100] Train Error: 0.0042 | Train Perf: 0.5349 | Eval Error: 0.0038 | Eval Perf: 0.4485
[26, 100] Train Error: 0.0042 | Train Perf: 0.5496 | Eval Error: 0.0038 | Eval Perf: 0.4542
[27, 100] Train Error: 0.0041 | Train Perf: 0.5575 | Eval Error: 0.0038 | Eval Perf: 0.4593
[28, 100] Train Error: 0.0041 | Train Perf: 0.5598 | Eval Error: 0.0037 | Eval Perf: 0.4639
[29, 100] Train Error: 0.0041 | Train Perf: 0.5654 | Eval Error: 0.0037 | Eval Perf: 0.4682
[30, 100] Train Error: 0.0041 | Train Perf: 0.572 | Eval Error: 0.0037 | Eval Perf: 0.472
[31, 100] Train Error: 0.004 | Train Perf: 0.5735 | Eval Error: 0.0037 | Eval Perf: 0.4761
[32, 100] Train Error: 0.004 | Train Perf: 0.5802 | Eval Error: 0.0037 | Eval Perf: 0.4801
[33, 100] Train Error: 0.004 | Train Perf: 0.5883 | Eval Error: 0.0037 | Eval Perf: 0.4833
[34, 100] Train Error: 0.004 | Train Perf: 0.5908 | Eval Error: 0.0036 | Eval Perf: 0.4862
[35, 100] Train Error: 0.0039 | Train Perf: 0.5932 | Eval Error: 0.0036 | Eval Perf: 0.4893
[36, 100] Train Error: 0.0039 | Train Perf: 0.599 | Eval Error: 0.0036 | Eval Perf: 0.4922
[37, 100] Train Error: 0.0039 | Train Perf: 0.6046 | Eval Error: 0.0036 | Eval Perf: 0.4949
[38, 100] Train Error: 0.0039 | Train Perf: 0.6075 | Eval Error: 0.0036 | Eval Perf: 0.4975
[39, 100] Train Error: 0.0038 | Train Perf: 0.6117 | Eval Error: 0.0036 | Eval Perf: 0.4999
[40, 100] Train Error: 0.0038 | Train Perf: 0.6078 | Eval Error: 0.0035 | Eval Perf: 0.5024
[41, 100] Train Error: 0.0038 | Train Perf: 0.6153 | Eval Error: 0.0035 | Eval Perf: 0.5045
[42, 100] Train Error: 0.0037 | Train Perf: 0.6172 | Eval Error: 0.0035 | Eval Perf: 0.5068
[43, 100] Train Error: 0.0037 | Train Perf: 0.6257 | Eval Error: 0.0035 | Eval Perf: 0.5085
[44, 100] Train Error: 0.0037 | Train Perf: 0.6198 | Eval Error: 0.0035 | Eval Perf: 0.5111
[45, 100] Train Error: 0.0036 | Train Perf: 0.6217 | Eval Error: 0.0034 | Eval Perf: 0.5135
[46, 100] Train Error: 0.0036 | Train Perf: 0.6312 | Eval Error: 0.0034 | Eval Perf: 0.515
[47, 100] Train Error: 0.0036 | Train Perf: 0.6381 | Eval Error: 0.0034 | Eval Perf: 0.5178
[48, 100] Train Error: 0.0036 | Train Perf: 0.6345 | Eval Error: 0.0034 | Eval Perf: 0.5195
[49, 100] Train Error: 0.0035 | Train Perf: 0.6358 | Eval Error: 0.0033 | Eval Perf: 0.5213
[50, 100] Train Error: 0.0035 | Train Perf: 0.6381 | Eval Error: 0.0033 | Eval Perf: 0.5231
[51, 100] Train Error: 0.0035 | Train Perf: 0.642 | Eval Error: 0.0033 | Eval Perf: 0.5246
[52, 100] Train Error: 0.0034 | Train Perf: 0.6448 | Eval Error: 0.0033 | Eval Perf: 0.5259
[53, 100] Train Error: 0.0034 | Train Perf: 0.6482 | Eval Error: 0.0033 | Eval Perf: 0.528
[54, 100] Train Error: 0.0033 | Train Perf: 0.6531 | Eval Error: 0.0032 | Eval Perf: 0.5287
[55, 100] Train Error: 0.0033 | Train Perf: 0.651 | Eval Error: 0.0032 | Eval Perf: 0.5313
[56, 100] Train Error: 0.0033 | Train Perf: 0.6562 | Eval Error: 0.0032 | Eval Perf: 0.5321
[57, 100] Train Error: 0.0032 | Train Perf: 0.6571 | Eval Error: 0.0032 | Eval Perf: 0.5332
[58, 100] Train Error: 0.0032 | Train Perf: 0.6587 | Eval Error: 0.0032 | Eval Perf: 0.5351
[59, 100] Train Error: 0.0032 | Train Perf: 0.6665 | Eval Error: 0.0032 | Eval Perf: 0.5357
[60, 100] Train Error: 0.0031 | Train Perf: 0.6607 | Eval Error: 0.0031 | Eval Perf: 0.5379
[61, 100] Train Error: 0.0031 | Train Perf: 0.6647 | Eval Error: 0.0031 | Eval Perf: 0.5397
[62, 100] Train Error: 0.0031 | Train Perf: 0.6667 | Eval Error: 0.0031 | Eval Perf: 0.5414
[63, 100] Train Error: 0.003 | Train Perf: 0.6724 | Eval Error: 0.0031 | Eval Perf: 0.5421
[64, 100] Train Error: 0.003 | Train Perf: 0.6724 | Eval Error: 0.003 | Eval Perf: 0.5435
[65, 100] Train Error: 0.003 | Train Perf: 0.674 | Eval Error: 0.003 | Eval Perf: 0.5448
[66, 100] Train Error: 0.0029 | Train Perf: 0.6766 | Eval Error: 0.003 | Eval Perf: 0.5473
[67, 100] Train Error: 0.0029 | Train Perf: 0.6787 | Eval Error: 0.003 | Eval Perf: 0.5487
[68, 100] Train Error: 0.0029 | Train Perf: 0.6857 | Eval Error: 0.003 | Eval Perf: 0.5487
[69, 100] Train Error: 0.0028 | Train Perf: 0.6807 | Eval Error: 0.003 | Eval Perf: 0.5507
[70, 100] Train Error: 0.0028 | Train Perf: 0.6844 | Eval Error: 0.0029 | Eval Perf: 0.5517
[71, 100] Train Error: 0.0028 | Train Perf: 0.6871 | Eval Error: 0.0029 | Eval Perf: 0.5544
[72, 100] Train Error: 0.0027 | Train Perf: 0.6879 | Eval Error: 0.0029 | Eval Perf: 0.5553
[73, 100] Train Error: 0.0027 | Train Perf: 0.6905 | Eval Error: 0.0029 | Eval Perf: 0.5564
[74, 100] Train Error: 0.0027 | Train Perf: 0.6934 | Eval Error: 0.0029 | Eval Perf: 0.557
[75, 100] Train Error: 0.0027 | Train Perf: 0.6943 | Eval Error: 0.0029 | Eval Perf: 0.5587
[76, 100] Train Error: 0.0026 | Train Perf: 0.696 | Eval Error: 0.0029 | Eval Perf: 0.5601
[77, 100] Train Error: 0.0026 | Train Perf: 0.6992 | Eval Error: 0.0028 | Eval Perf: 0.5609
[78, 100] Train Error: 0.0026 | Train Perf: 0.7025 | Eval Error: 0.0028 | Eval Perf: 0.5615
[79, 100] Train Error: 0.0025 | Train Perf: 0.7031 | Eval Error: 0.0028 | Eval Perf: 0.5629
[80, 100] Train Error: 0.0025 | Train Perf: 0.7072 | Eval Error: 0.0028 | Eval Perf: 0.5635
[81, 100] Train Error: 0.0025 | Train Perf: 0.7054 | Eval Error: 0.0028 | Eval Perf: 0.5658
[82, 100] Train Error: 0.0025 | Train Perf: 0.7091 | Eval Error: 0.0028 | Eval Perf: 0.5665
[83, 100] Train Error: 0.0024 | Train Perf: 0.7105 | Eval Error: 0.0028 | Eval Perf: 0.5676
[84, 100] Train Error: 0.0024 | Train Perf: 0.7117 | Eval Error: 0.0028 | Eval Perf: 0.5692
[85, 100] Train Error: 0.0024 | Train Perf: 0.7142 | Eval Error: 0.0028 | Eval Perf: 0.5703
[86, 100] Train Error: 0.0024 | Train Perf: 0.7152 | Eval Error: 0.0028 | Eval Perf: 0.572
[87, 100] Train Error: 0.0024 | Train Perf: 0.7174 | Eval Error: 0.0027 | Eval Perf: 0.5731
[88, 100] Train Error: 0.0023 | Train Perf: 0.7193 | Eval Error: 0.0027 | Eval Perf: 0.5746
[89, 100] Train Error: 0.0023 | Train Perf: 0.7215 | Eval Error: 0.0027 | Eval Perf: 0.5752
[90, 100] Train Error: 0.0023 | Train Perf: 0.7239 | Eval Error: 0.0027 | Eval Perf: 0.5757
[91, 100] Train Error: 0.0023 | Train Perf: 0.7274 | Eval Error: 0.0027 | Eval Perf: 0.5757
[92, 100] Train Error: 0.0023 | Train Perf: 0.7253 | Eval Error: 0.0027 | Eval Perf: 0.5777
[93, 100] Train Error: 0.0022 | Train Perf: 0.7285 | Eval Error: 0.0027 | Eval Perf: 0.5788
[94, 100] Train Error: 0.0022 | Train Perf: 0.7293 | Eval Error: 0.0027 | Eval Perf: 0.5802
[95, 100] Train Error: 0.0022 | Train Perf: 0.7316 | Eval Error: 0.0027 | Eval Perf: 0.5812
[96, 100] Train Error: 0.0022 | Train Perf: 0.7334 | Eval Error: 0.0027 | Eval Perf: 0.5822
[97, 100] Train Error: 0.0022 | Train Perf: 0.7348 | Eval Error: 0.0027 | Eval Perf: 0.5835
[98, 100] Train Error: 0.0022 | Train Perf: 0.7368 | Eval Error: 0.0027 | Eval Perf: 0.5843
[99, 100] Train Error: 0.0021 | Train Perf: 0.7379 | Eval Error: 0.0027 | Eval Perf: 0.5857
[100, 100] Train Error: 0.0021 | Train Perf: 0.7398 | Eval Error: 0.0027 | Eval Perf: 0.5867
