NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0105 | Train Perf: -0.0438 | Eval Error: 0.0044 | Eval Perf: -0.0965
[59, 100] Train Error: 0.0031 | Train Perf: 0.666 | Eval Error: 0.0034 | Eval Perf: 0.5178
[60, 100] Train Error: 0.0031 | Train Perf: 0.6613 | Eval Error: 0.0033 | Eval Perf: 0.5194
[61, 100] Train Error: 0.0031 | Train Perf: 0.6656 | Eval Error: 0.0033 | Eval Perf: 0.5207
[62, 100] Train Error: 0.003 | Train Perf: 0.6682 | Eval Error: 0.0033 | Eval Perf: 0.5221
[63, 100] Train Error: 0.003 | Train Perf: 0.673 | Eval Error: 0.0033 | Eval Perf: 0.5226
[64, 100] Train Error: 0.003 | Train Perf: 0.673 | Eval Error: 0.0032 | Eval Perf: 0.5238
[65, 100] Train Error: 0.0029 | Train Perf: 0.6759 | Eval Error: 0.0032 | Eval Perf: 0.5247
[66, 100] Train Error: 0.0029 | Train Perf: 0.6777 | Eval Error: 0.0032 | Eval Perf: 0.5262
[67, 100] Train Error: 0.0029 | Train Perf: 0.6792 | Eval Error: 0.0032 | Eval Perf: 0.5273
[68, 100] Train Error: 0.0028 | Train Perf: 0.6868 | Eval Error: 0.0032 | Eval Perf: 0.5276
[69, 100] Train Error: 0.0028 | Train Perf: 0.6822 | Eval Error: 0.0032 | Eval Perf: 0.5289
[70, 100] Train Error: 0.0028 | Train Perf: 0.6852 | Eval Error: 0.0031 | Eval Perf: 0.5298
[71, 100] Train Error: 0.0027 | Train Perf: 0.6886 | Eval Error: 0.0031 | Eval Perf: 0.5315
[72, 100] Train Error: 0.0027 | Train Perf: 0.6896 | Eval Error: 0.0031 | Eval Perf: 0.5322
[73, 100] Train Error: 0.0027 | Train Perf: 0.6927 | Eval Error: 0.0031 | Eval Perf: 0.533
[74, 100] Train Error: 0.0027 | Train Perf: 0.6949 | Eval Error: 0.0031 | Eval Perf: 0.5335
[75, 100] Train Error: 0.0026 | Train Perf: 0.6964 | Eval Error: 0.0031 | Eval Perf: 0.5344
[76, 100] Train Error: 0.0026 | Train Perf: 0.6984 | Eval Error: 0.0031 | Eval Perf: 0.5354
[77, 100] Train Error: 0.0026 | Train Perf: 0.7017 | Eval Error: 0.0031 | Eval Perf: 0.536
[78, 100] Train Error: 0.0025 | Train Perf: 0.7057 | Eval Error: 0.0031 | Eval Perf: 0.5364
[79, 100] Train Error: 0.0025 | Train Perf: 0.705 | Eval Error: 0.003 | Eval Perf: 0.5373
[80, 100] Train Error: 0.0025 | Train Perf: 0.7097 | Eval Error: 0.003 | Eval Perf: 0.5377
[81, 100] Train Error: 0.0025 | Train Perf: 0.7081 | Eval Error: 0.003 | Eval Perf: 0.5389
[82, 100] Train Error: 0.0024 | Train Perf: 0.7122 | Eval Error: 0.003 | Eval Perf: 0.5393
[83, 100] Train Error: 0.0024 | Train Perf: 0.713 | Eval Error: 0.003 | Eval Perf: 0.5402
[84, 100] Train Error: 0.0024 | Train Perf: 0.7147 | Eval Error: 0.003 | Eval Perf: 0.5412
[85, 100] Train Error: 0.0024 | Train Perf: 0.7175 | Eval Error: 0.003 | Eval Perf: 0.5417
[86, 100] Train Error: 0.0023 | Train Perf: 0.7187 | Eval Error: 0.003 | Eval Perf: 0.5427
[87, 100] Train Error: 0.0023 | Train Perf: 0.7214 | Eval Error: 0.003 | Eval Perf: 0.5431
[88, 100] Train Error: 0.0023 | Train Perf: 0.7225 | Eval Error: 0.003 | Eval Perf: 0.5439
[89, 100] Train Error: 0.0023 | Train Perf: 0.7252 | Eval Error: 0.003 | Eval Perf: 0.5443
[90, 100] Train Error: 0.0023 | Train Perf: 0.7275 | Eval Error: 0.003 | Eval Perf: 0.5446
[91, 100] Train Error: 0.0022 | Train Perf: 0.7315 | Eval Error: 0.003 | Eval Perf: 0.5446
[92, 100] Train Error: 0.0022 | Train Perf: 0.729 | Eval Error: 0.003 | Eval Perf: 0.5458
[93, 100] Train Error: 0.0022 | Train Perf: 0.7323 | Eval Error: 0.003 | Eval Perf: 0.5465
[94, 100] Train Error: 0.0022 | Train Perf: 0.7336 | Eval Error: 0.003 | Eval Perf: 0.5471
[95, 100] Train Error: 0.0022 | Train Perf: 0.7357 | Eval Error: 0.003 | Eval Perf: 0.5478
[96, 100] Train Error: 0.0021 | Train Perf: 0.7381 | Eval Error: 0.003 | Eval Perf: 0.5482
[97, 100] Train Error: 0.0021 | Train Perf: 0.7393 | Eval Error: 0.0029 | Eval Perf: 0.5489
[98, 100] Train Error: 0.0021 | Train Perf: 0.7415 | Eval Error: 0.003 | Eval Perf: 0.5492
[99, 100] Train Error: 0.0021 | Train Perf: 0.7425 | Eval Error: 0.0029 | Eval Perf: 0.5499
[100, 100] Train Error: 0.0021 | Train Perf: 0.7446 | Eval Error: 0.0029 | Eval Perf: 0.5503
