NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0146 | Train Perf: -0.0399 | Eval Error: 0.0045 | Eval Perf: -0.1248
[44, 100] Train Error: 0.0021 | Train Perf: 0.7401 | Eval Error: 0.003 | Eval Perf: 0.5312
[45, 100] Train Error: 0.0021 | Train Perf: 0.747 | Eval Error: 0.003 | Eval Perf: 0.5345
[46, 100] Train Error: 0.0021 | Train Perf: 0.7528 | Eval Error: 0.0029 | Eval Perf: 0.5379
[47, 100] Train Error: 0.002 | Train Perf: 0.7547 | Eval Error: 0.0029 | Eval Perf: 0.5405
[48, 100] Train Error: 0.002 | Train Perf: 0.7593 | Eval Error: 0.0029 | Eval Perf: 0.5427
[49, 100] Train Error: 0.002 | Train Perf: 0.7672 | Eval Error: 0.0029 | Eval Perf: 0.5452
[50, 100] Train Error: 0.0019 | Train Perf: 0.7692 | Eval Error: 0.0029 | Eval Perf: 0.5475
[51, 100] Train Error: 0.0019 | Train Perf: 0.7725 | Eval Error: 0.0029 | Eval Perf: 0.5494
[52, 100] Train Error: 0.0019 | Train Perf: 0.7776 | Eval Error: 0.0029 | Eval Perf: 0.551
[53, 100] Train Error: 0.0018 | Train Perf: 0.7866 | Eval Error: 0.0029 | Eval Perf: 0.5543
[54, 100] Train Error: 0.0018 | Train Perf: 0.786 | Eval Error: 0.0029 | Eval Perf: 0.5566
[55, 100] Train Error: 0.0018 | Train Perf: 0.7872 | Eval Error: 0.0029 | Eval Perf: 0.5581
[56, 100] Train Error: 0.0018 | Train Perf: 0.7925 | Eval Error: 0.0029 | Eval Perf: 0.5596
[57, 100] Train Error: 0.0017 | Train Perf: 0.7982 | Eval Error: 0.0029 | Eval Perf: 0.562
[58, 100] Train Error: 0.0017 | Train Perf: 0.799 | Eval Error: 0.0029 | Eval Perf: 0.563
[59, 100] Train Error: 0.0017 | Train Perf: 0.8023 | Eval Error: 0.0029 | Eval Perf: 0.5641
[60, 100] Train Error: 0.0017 | Train Perf: 0.8061 | Eval Error: 0.0029 | Eval Perf: 0.5656
[61, 100] Train Error: 0.0016 | Train Perf: 0.8092 | Eval Error: 0.0029 | Eval Perf: 0.5669
[62, 100] Train Error: 0.0016 | Train Perf: 0.813 | Eval Error: 0.0029 | Eval Perf: 0.5683
[63, 100] Train Error: 0.0016 | Train Perf: 0.8154 | Eval Error: 0.0029 | Eval Perf: 0.5688
[64, 100] Train Error: 0.0016 | Train Perf: 0.8194 | Eval Error: 0.0029 | Eval Perf: 0.5714
[65, 100] Train Error: 0.0015 | Train Perf: 0.8207 | Eval Error: 0.0029 | Eval Perf: 0.5731
[66, 100] Train Error: 0.0015 | Train Perf: 0.8255 | Eval Error: 0.0029 | Eval Perf: 0.5754
[67, 100] Train Error: 0.0015 | Train Perf: 0.8282 | Eval Error: 0.0029 | Eval Perf: 0.5764
[68, 100] Train Error: 0.0015 | Train Perf: 0.829 | Eval Error: 0.0029 | Eval Perf: 0.5776
[69, 100] Train Error: 0.0014 | Train Perf: 0.8315 | Eval Error: 0.0029 | Eval Perf: 0.5781
[70, 100] Train Error: 0.0014 | Train Perf: 0.837 | Eval Error: 0.0029 | Eval Perf: 0.5803
[71, 100] Train Error: 0.0014 | Train Perf: 0.8371 | Eval Error: 0.0029 | Eval Perf: 0.5795
[72, 100] Train Error: 0.0014 | Train Perf: 0.84 | Eval Error: 0.0029 | Eval Perf: 0.5816
[73, 100] Train Error: 0.0014 | Train Perf: 0.842 | Eval Error: 0.0029 | Eval Perf: 0.5829
[74, 100] Train Error: 0.0013 | Train Perf: 0.8425 | Eval Error: 0.0029 | Eval Perf: 0.5833
[75, 100] Train Error: 0.0013 | Train Perf: 0.8452 | Eval Error: 0.0029 | Eval Perf: 0.5851
[76, 100] Train Error: 0.0013 | Train Perf: 0.8489 | Eval Error: 0.0029 | Eval Perf: 0.5874
[77, 100] Train Error: 0.0013 | Train Perf: 0.8486 | Eval Error: 0.0029 | Eval Perf: 0.5877
[78, 100] Train Error: 0.0013 | Train Perf: 0.8517 | Eval Error: 0.0029 | Eval Perf: 0.5882
[79, 100] Train Error: 0.0013 | Train Perf: 0.854 | Eval Error: 0.0029 | Eval Perf: 0.5901
[80, 100] Train Error: 0.0013 | Train Perf: 0.8547 | Eval Error: 0.0029 | Eval Perf: 0.5909
[81, 100] Train Error: 0.0012 | Train Perf: 0.8596 | Eval Error: 0.0029 | Eval Perf: 0.5934
[82, 100] Train Error: 0.0012 | Train Perf: 0.8593 | Eval Error: 0.0028 | Eval Perf: 0.5924
[83, 100] Train Error: 0.0012 | Train Perf: 0.8605 | Eval Error: 0.0029 | Eval Perf: 0.5943
[84, 100] Train Error: 0.0012 | Train Perf: 0.8624 | Eval Error: 0.0029 | Eval Perf: 0.5959
[85, 100] Train Error: 0.0012 | Train Perf: 0.8628 | Eval Error: 0.0029 | Eval Perf: 0.5971
[86, 100] Train Error: 0.0012 | Train Perf: 0.8656 | Eval Error: 0.0029 | Eval Perf: 0.5989
[87, 100] Train Error: 0.0012 | Train Perf: 0.866 | Eval Error: 0.0029 | Eval Perf: 0.5991
[88, 100] Train Error: 0.0011 | Train Perf: 0.8681 | Eval Error: 0.0029 | Eval Perf: 0.5995
[89, 100] Train Error: 0.0011 | Train Perf: 0.8701 | Eval Error: 0.0029 | Eval Perf: 0.6022
[90, 100] Train Error: 0.0011 | Train Perf: 0.871 | Eval Error: 0.0029 | Eval Perf: 0.6019
[91, 100] Train Error: 0.0011 | Train Perf: 0.8737 | Eval Error: 0.0029 | Eval Perf: 0.6035
[92, 100] Train Error: 0.0011 | Train Perf: 0.8726 | Eval Error: 0.0029 | Eval Perf: 0.6041
[93, 100] Train Error: 0.0011 | Train Perf: 0.8742 | Eval Error: 0.0028 | Eval Perf: 0.6053
[94, 100] Train Error: 0.0011 | Train Perf: 0.8759 | Eval Error: 0.0029 | Eval Perf: 0.6059
[95, 100] Train Error: 0.0011 | Train Perf: 0.8775 | Eval Error: 0.0029 | Eval Perf: 0.6073
[96, 100] Train Error: 0.0011 | Train Perf: 0.8787 | Eval Error: 0.0029 | Eval Perf: 0.609
[97, 100] Train Error: 0.001 | Train Perf: 0.8789 | Eval Error: 0.0028 | Eval Perf: 0.6086
[98, 100] Train Error: 0.001 | Train Perf: 0.8808 | Eval Error: 0.0029 | Eval Perf: 0.6096
[99, 100] Train Error: 0.001 | Train Perf: 0.8818 | Eval Error: 0.0029 | Eval Perf: 0.6113
[100, 100] Train Error: 0.001 | Train Perf: 0.8827 | Eval Error: 0.0029 | Eval Perf: 0.6126
