NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0144 | Train Perf: -0.0217 | Eval Error: 0.0049 | Eval Perf: -0.2075
[86, 100] Train Error: 0.0012 | Train Perf: 0.8591 | Eval Error: 0.0024 | Eval Perf: 0.6903
[87, 100] Train Error: 0.0012 | Train Perf: 0.8614 | Eval Error: 0.0024 | Eval Perf: 0.6938
[88, 100] Train Error: 0.0012 | Train Perf: 0.8645 | Eval Error: 0.0024 | Eval Perf: 0.6911
[89, 100] Train Error: 0.0011 | Train Perf: 0.8634 | Eval Error: 0.0024 | Eval Perf: 0.6936
[90, 100] Train Error: 0.0011 | Train Perf: 0.8663 | Eval Error: 0.0024 | Eval Perf: 0.6921
[91, 100] Train Error: 0.0011 | Train Perf: 0.8679 | Eval Error: 0.0024 | Eval Perf: 0.6912
[92, 100] Train Error: 0.0011 | Train Perf: 0.8689 | Eval Error: 0.0024 | Eval Perf: 0.6917
[93, 100] Train Error: 0.0011 | Train Perf: 0.8699 | Eval Error: 0.0024 | Eval Perf: 0.6933
[94, 100] Train Error: 0.0011 | Train Perf: 0.8728 | Eval Error: 0.0024 | Eval Perf: 0.6929
[95, 100] Train Error: 0.0011 | Train Perf: 0.8759 | Eval Error: 0.0025 | Eval Perf: 0.6912
[96, 100] Train Error: 0.0011 | Train Perf: 0.8732 | Eval Error: 0.0024 | Eval Perf: 0.693
[97, 100] Train Error: 0.0011 | Train Perf: 0.8761 | Eval Error: 0.0024 | Eval Perf: 0.6926
[98, 100] Train Error: 0.001 | Train Perf: 0.8777 | Eval Error: 0.0024 | Eval Perf: 0.6916
[99, 100] Train Error: 0.001 | Train Perf: 0.8784 | Eval Error: 0.0024 | Eval Perf: 0.691
[100, 100] Train Error: 0.001 | Train Perf: 0.8804 | Eval Error: 0.0024 | Eval Perf: 0.6919
