9972	Mald1_5	1.1	5.08	27.23	14.088	58.356
9972	Quea1_5	2.3	0.78	8.76	2.708	24.943
9972	Betv1_6	2.6	13.29	13.29	35.774	35.774
9972	Alng1_6	2.1	12.28	16.88	35.726	43.252
9972	Cora1_6	2.8	12.92	14.65	33.333	37.37
9972	Mald1_6	1.2	15.49	21.13	38.514	51.083
9972	Quea1_6	3.3	4.75	3.38	14.715	11.15
9972	Betv1_7	2.4	0.05	1.21	0.178	4.013
9972	Alng1_7	2.3	1.24	1.24	4.09	4.09
9972	Cora1_7	2.5	1.08	1.08	3.666	3.666
9972	Mald1_7	1.4	3.12	3.13	9.862	9.862
9972	Quea1_7	2.5	2.77	1.83	9.18	6.43
9972	Betv1_8	2.6	0.06	0.55	0.226	2.223
9972	Alng1_8	2.9	0.42	0.42	1.454	1.454
9972	Cora1_8	3.0	0.51	0.51	1.807	1.807
9972	Mald1_8	1.1	1.48	1.48	4.816	4.816
9972	Quea1_8	2.4	4.96	4.96	15.306	15.306
9972	Betv1_9	2.1	1.57	1.57	5.066	5.066
9972	Alng1_9	2.7	3.65	3.65	11.517	11.517
9972	Cora1_9	2.8	1.6	7.64	4.933	22.51
9972	Mald1_9	1.2	4.56	14.96	12.691	39.467
9972	Quea1_9	2.4	5.17	21.02	14.335	50.918
9972	Betv1_10	3.3	1.49	2.45	5.042	8.394
9972	Alng1_10	2.5	1.98	6.16	6.634	18.764
9972	Cora1_10	2.3	0.74	10.86	2.501	30.427
9972	Mald1_10	2.2	2.05	2.13	6.167	7.395
9972	Quea1_10	2.7	4.83	8.64	14.03	25.083
9972	Betv1_11	2.7	4.54	10.47	15.563	28.754
9972	Alng1_11	2.5	3.95	14.13	13.721	36.287
9972	Cora1_11	2.1	4.04	16.71	13.228	41.303
9972	Mald1_11	2.2	0.21	0.21	0.675	0.675
9972	Quea1_11	2.2	11.97	44.11	31.285	79.709
9972	Betv1_12	3.3	3.48	0.56	10.236	2.266
9972	Alng1_12	2.5	3.32	0.61	9.698	2.465
9972	Cora1_12	1.8	2.21	0.19	6.6	0.789
9972	Mald1_12	1.6	1.94	6.59	6.543	19.782
9972	Quea1_12	2.7	4.75	4.75	14.715	14.715
9972	Betv1_13	2.7	39.26	39.26	75.194	75.194
9972	Alng1_13	2.6	2.26	1.63	7.56	5.756
9972	Cora1_13	1.9	15.37	48.87	38.078	80.479
9972	Mald1_13	2.0	41.67	44.4	77.797	79.949
9972	Quea1_13	2.1	0.26	19.73	1.008	48.649
9972	Betv1_14	3.2	0.4	0.5	1.374	1.756
9972	Alng1_14	2.7	0.42	0.87	1.451	2.969
9972	Cora1_14	2.8	0.72	1.0	2.494	3.414
9972	Quea1_14	2.8	0.29	0.29	0.986	0.986
5160	Betv1_1	23.9	1.79	3.64	5.337	11.482
5160	Alng1_1	0.3	1.6	1.96	4.906	6.292
