NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0106 | Train Perf: -0.0189 | Eval Error: 0.0076 | Eval Perf: -0.028
[44, 100] Train Error: 0.0038 | Train Perf: 0.7161 | Eval Error: 0.0055 | Eval Perf: 0.5582
[45, 100] Train Error: 0.0037 | Train Perf: 0.718 | Eval Error: 0.0055 | Eval Perf: 0.5604
[46, 100] Train Error: 0.0036 | Train Perf: 0.7241 | Eval Error: 0.0054 | Eval Perf: 0.562
[47, 100] Train Error: 0.0035 | Train Perf: 0.7284 | Eval Error: 0.0054 | Eval Perf: 0.5639
[48, 100] Train Error: 0.0034 | Train Perf: 0.7325 | Eval Error: 0.0053 | Eval Perf: 0.5649
[49, 100] Train Error: 0.0034 | Train Perf: 0.7354 | Eval Error: 0.0053 | Eval Perf: 0.5673
[50, 100] Train Error: 0.0033 | Train Perf: 0.7376 | Eval Error: 0.0052 | Eval Perf: 0.5708
[51, 100] Train Error: 0.0032 | Train Perf: 0.7414 | Eval Error: 0.0052 | Eval Perf: 0.5726
[52, 100] Train Error: 0.0032 | Train Perf: 0.7447 | Eval Error: 0.0052 | Eval Perf: 0.5742
[53, 100] Train Error: 0.0031 | Train Perf: 0.7487 | Eval Error: 0.0051 | Eval Perf: 0.5752
[54, 100] Train Error: 0.0031 | Train Perf: 0.7506 | Eval Error: 0.0051 | Eval Perf: 0.5762
[55, 100] Train Error: 0.003 | Train Perf: 0.7547 | Eval Error: 0.0051 | Eval Perf: 0.5789
[56, 100] Train Error: 0.0029 | Train Perf: 0.7613 | Eval Error: 0.0051 | Eval Perf: 0.577
[57, 100] Train Error: 0.0029 | Train Perf: 0.7596 | Eval Error: 0.0051 | Eval Perf: 0.5788
[58, 100] Train Error: 0.0029 | Train Perf: 0.7623 | Eval Error: 0.005 | Eval Perf: 0.581
[59, 100] Train Error: 0.0028 | Train Perf: 0.7651 | Eval Error: 0.005 | Eval Perf: 0.5826
[60, 100] Train Error: 0.0028 | Train Perf: 0.7686 | Eval Error: 0.005 | Eval Perf: 0.5831
[61, 100] Train Error: 0.0027 | Train Perf: 0.7704 | Eval Error: 0.005 | Eval Perf: 0.5857
[62, 100] Train Error: 0.0027 | Train Perf: 0.7735 | Eval Error: 0.005 | Eval Perf: 0.5861
[63, 100] Train Error: 0.0027 | Train Perf: 0.7758 | Eval Error: 0.005 | Eval Perf: 0.5883
[64, 100] Train Error: 0.0027 | Train Perf: 0.78 | Eval Error: 0.005 | Eval Perf: 0.5865
[65, 100] Train Error: 0.0026 | Train Perf: 0.781 | Eval Error: 0.005 | Eval Perf: 0.5869
[66, 100] Train Error: 0.0026 | Train Perf: 0.7836 | Eval Error: 0.005 | Eval Perf: 0.587
[67, 100] Train Error: 0.0026 | Train Perf: 0.7857 | Eval Error: 0.0049 | Eval Perf: 0.5874
[68, 100] Train Error: 0.0025 | Train Perf: 0.7874 | Eval Error: 0.0049 | Eval Perf: 0.5882
[69, 100] Train Error: 0.0025 | Train Perf: 0.7895 | Eval Error: 0.005 | Eval Perf: 0.5914
[70, 100] Train Error: 0.0025 | Train Perf: 0.7925 | Eval Error: 0.0049 | Eval Perf: 0.5901
[71, 100] Train Error: 0.0025 | Train Perf: 0.7934 | Eval Error: 0.0049 | Eval Perf: 0.5912
[72, 100] Train Error: 0.0024 | Train Perf: 0.7963 | Eval Error: 0.0049 | Eval Perf: 0.591
[73, 100] Train Error: 0.0024 | Train Perf: 0.798 | Eval Error: 0.0049 | Eval Perf: 0.5909
[74, 100] Train Error: 0.0024 | Train Perf: 0.7997 | Eval Error: 0.0049 | Eval Perf: 0.5926
[75, 100] Train Error: 0.0024 | Train Perf: 0.8025 | Eval Error: 0.0049 | Eval Perf: 0.592
[76, 100] Train Error: 0.0023 | Train Perf: 0.8039 | Eval Error: 0.0049 | Eval Perf: 0.5928
[77, 100] Train Error: 0.0023 | Train Perf: 0.8068 | Eval Error: 0.0049 | Eval Perf: 0.5917
[78, 100] Train Error: 0.0023 | Train Perf: 0.807 | Eval Error: 0.0049 | Eval Perf: 0.5937
[79, 100] Train Error: 0.0023 | Train Perf: 0.809 | Eval Error: 0.0049 | Eval Perf: 0.5938
[80, 100] Train Error: 0.0023 | Train Perf: 0.8123 | Eval Error: 0.0049 | Eval Perf: 0.5924
[81, 100] Train Error: 0.0022 | Train Perf: 0.8121 | Eval Error: 0.0049 | Eval Perf: 0.593
[82, 100] Train Error: 0.0022 | Train Perf: 0.8137 | Eval Error: 0.0049 | Eval Perf: 0.5942
[83, 100] Train Error: 0.0022 | Train Perf: 0.8167 | Eval Error: 0.0049 | Eval Perf: 0.5932
[84, 100] Train Error: 0.0022 | Train Perf: 0.8169 | Eval Error: 0.0049 | Eval Perf: 0.5937
[85, 100] Train Error: 0.0022 | Train Perf: 0.8201 | Eval Error: 0.0049 | Eval Perf: 0.5928
[86, 100] Train Error: 0.0021 | Train Perf: 0.8227 | Eval Error: 0.0049 | Eval Perf: 0.5917
[87, 100] Train Error: 0.0021 | Train Perf: 0.8215 | Eval Error: 0.0049 | Eval Perf: 0.5944
[88, 100] Train Error: 0.0021 | Train Perf: 0.8231 | Eval Error: 0.0049 | Eval Perf: 0.5948
[89, 100] Train Error: 0.0021 | Train Perf: 0.8253 | Eval Error: 0.0049 | Eval Perf: 0.594
[90, 100] Train Error: 0.0021 | Train Perf: 0.8257 | Eval Error: 0.0049 | Eval Perf: 0.5945
[91, 100] Train Error: 0.0021 | Train Perf: 0.8279 | Eval Error: 0.0049 | Eval Perf: 0.594
[92, 100] Train Error: 0.0021 | Train Perf: 0.8285 | Eval Error: 0.0049 | Eval Perf: 0.5945
[93, 100] Train Error: 0.002 | Train Perf: 0.8302 | Eval Error: 0.0049 | Eval Perf: 0.5941
[94, 100] Train Error: 0.002 | Train Perf: 0.8312 | Eval Error: 0.0049 | Eval Perf: 0.5942
[95, 100] Train Error: 0.002 | Train Perf: 0.8325 | Eval Error: 0.0049 | Eval Perf: 0.594
[96, 100] Train Error: 0.002 | Train Perf: 0.8336 | Eval Error: 0.0049 | Eval Perf: 0.594
[97, 100] Train Error: 0.002 | Train Perf: 0.8353 | Eval Error: 0.0049 | Eval Perf: 0.5937
[98, 100] Train Error: 0.002 | Train Perf: 0.8352 | Eval Error: 0.0049 | Eval Perf: 0.595
[99, 100] Train Error: 0.002 | Train Perf: 0.838 | Eval Error: 0.0049 | Eval Perf: 0.594
[100, 100] Train Error: 0.002 | Train Perf: 0.8376 | Eval Error: 0.0049 | Eval Perf: 0.5948
